artist_name,channel_ID,channel_title,published,views,subs,videos,channel_age_years,views_per_video,subs_per_video,views_per_sub
The Domestics,UCDlNT_TbNIOiqbG6YXG-vOw,The Domestics - Topic,2015-09-18 11:17:13+00:00,6721.0,46.0,67.0,9.96577686516085,100.31343283582089,0.6865671641791045,146.1086956521739
Ricky Montgomery,UC-kxyQBIYy54AMGa31iYJaQ,Ricky Montgomery,2011-05-14 17:45:08+00:00,527633546.0,876000.0,174.0,14.313483915126625,3032376.7011494255,5034.482758620689,602.321399543379
"Anthony Kannon, Meech",UClO5UXR2PuW2gvZ-dKG5UHA,Anthony Kannon,2017-02-04 19:00:50+00:00,95879.0,1090.0,20.0,8.583162217659138,4793.95,54.5,87.96238532110091
"Russ, Russ",UCxfKeQYJs03WknCQZUs4N-Q,Russ Russ,2010-03-06 02:20:27+00:00,99506.0,168.0,231.0,15.501711156741958,430.76190476190476,0.7272727272727273,592.297619047619
Griz,UCkEsnx-qZuVMwRJrH-GXmVg,GRiZ,2011-12-01 18:08:50+00:00,62854704.0,144000.0,285.0,13.763175906913073,220542.82105263157,505.2631578947368,436.491
Zo! + Carmen Rodgers,UCA3b9Ctd425tGMT_dYrOOKg,Carmen Rodgers - Topic,2013-12-19 05:31:44+00:00,485198.0,1260.0,55.0,11.71252566735113,8821.781818181818,22.90909090909091,385.0777777777778
Vontee,UC1MY_qwB76JKP0auNFQv-3g,Vontee The Singer,2017-09-04 20:49:06+00:00,8526135.0,8570.0,11.0,8.002737850787133,775103.1818181818,779.0909090909091,994.8815635939324
The Secret Society,UCHO-8RBLeytp0yCv0a255QA,The Secret Society,2018-02-26 13:42:58+00:00,40824.0,544.0,33.0,7.523613963039014,1237.090909090909,16.484848484848484,75.04411764705883
Boys in the Band,UCm3NMZ71X2G4SjgRqsknR2A,The Boys in the Band on Broadway,2017-12-13 22:15:15+00:00,1164872.0,1230.0,7.0,7.728952772073922,166410.2857142857,175.71428571428572,947.050406504065
"""iHeartRadio Country Festival""",UCFrn61OM4xR-gx2nfry4SCA,iHeartMedia Birmingham,2011-10-28 20:57:06+00:00,271.0,1.0,2.0,13.856262833675565,135.5,0.5,271.0
"""Charlie and the Chocolate Factory""",UCzt72x5JBXzHqrpIhTIycsA,Charlie and the Chocolate Factory,2016-03-16 16:13:01+00:00,4166229.0,2520.0,36.0,9.47296372347707,115728.58333333333,70.0,1653.2654761904762
"Ookay, Ghastly",UCdeKF9Pwr0ZVq_wN3-LM9tw,NoxumOfficial,2017-10-05 12:58:09+00:00,128.0,3.0,3.0,7.917864476386037,42.666666666666664,1.0,42.666666666666664
Greyhounds,UC_Cbsz3lCHXhzgEXQhKthaQ,Greyhounds,2016-05-24 03:27:13+00:00,2201.0,55.0,8.0,9.284052019164955,275.125,6.875,40.018181818181816
Sinclair,UCTm2gK928YuBSEU0lvdFJoA,James Sinclair,2013-09-18 19:17:17+00:00,9365358.0,129000.0,732.0,11.964407939767282,12794.204918032787,176.2295081967213,72.59967441860465
Felly,UCN2IjSzpeKuOX-NTFVwp1YA,Felnuts,2007-04-23 19:06:18+00:00,50481533.0,125000.0,404.0,18.3709787816564,124954.2896039604,309.4059405940594,403.852264
Ward Davis,UCcUSJbUFHzvgdR3UrFWCaZg,Ward Davis ,2010-07-18 16:51:24+00:00,6136919.0,13900.0,57.0,15.134839151266256,107665.24561403508,243.859649122807,441.50496402877695
Sara Kays,UCmr5nnTlS1Lqk8JsxgiuyqA,Sara Kays,2010-07-12 18:10:06+00:00,97141055.0,252000.0,59.0,15.151266255989048,1646458.559322034,4271.186440677966,385.48037698412696
Lildudeluciano,UCjzvp4tfNE_a-5gYwlD369g,LilDudeLuciano,2017-08-02 17:08:51+00:00,14859963.0,27700.0,77.0,8.093086926762492,192986.53246753247,359.7402597402597,536.4607581227436
"""My Favorite Murder""",UCu6uS2MA3Fs1r3KVCuEaRKA,Exactly Right Media,2019-01-31 02:54:37+00:00,10034355.0,81500.0,327.0,6.595482546201232,30686.10091743119,249.23547400611622,123.12092024539878
Killing The Messenger,UCc-Kr5HFcONdoiEyvGWyMEw,Killing The Messenger - Topic,2015-09-18 06:24:53+00:00,13541.0,204.0,17.0,9.96577686516085,796.5294117647059,12.0,66.37745098039215
"""The Happy Together Tour"", The Turtles feat. Flo & Eddie",UCAFMpl408u--fnnhntYKyVQ,Henrietta Gacey,2010-12-27 04:23:20+00:00,4419.0,6.0,10.0,14.691307323750856,441.9,0.6,736.5
Eric Mintel Quartet,UCfqBWttMjoSbJJWHHKiVdYg,Eric Mintel Quartet - Topic,2015-09-18 06:58:54+00:00,5673.0,34.0,93.0,9.96577686516085,61.0,0.3655913978494624,166.85294117647058
Max Beck-Keller,UCu8sgJdSkWuNkpWMHFBURUg,Radio & Television Experts,2014-03-11 20:18:49+00:00,10406.0,23.0,22.0,11.488021902806297,473.0,1.0454545454545454,452.4347826086956
Shakra,UCeqqIIg7WxjGM_BU52-lIRw,SHAKRA - Swiss Hard Rock,2010-11-18 14:31:56+00:00,5607519.0,7490.0,25.0,14.798083504449007,224300.76,299.6,748.6674232309746
Jay Pharoah,UCdbaMXao7luOtcNanbTapVw,Jay Pharoah,2006-05-21 14:45:44+00:00,25287642.0,144000.0,315.0,19.293634496919918,80278.22857142857,457.14285714285717,175.608625
Baby Rose,UCyJu_7lR_SrhCRVv6j-HVnA,Baby Rose,2016-12-06 21:09:42+00:00,6582065.0,29400.0,40.0,8.747433264887064,164551.625,735.0,223.8797619047619
Johnny Hoy & The Blue Fish,UCFJDepcF9E7famQ9ahNAFWA,Johnny Hoy & The Bluefish - Topic,2013-10-03 04:37:55+00:00,90503.0,231.0,96.0,11.9233401779603,942.7395833333334,2.40625,391.7878787878788
SolSatellite,UC-4m4TM6_ZUv1qonyJu_3eg,solsatellite,2019-04-14 20:34:40+00:00,1109.0,24.0,5.0,6.395619438740589,221.8,4.8,46.208333333333336
Eleri Ward,UCnWPgzOTYyROAkNu7ploF2g,Eleri Ward,2008-12-07 17:54:09+00:00,769450.0,6320.0,455.0,16.744695414099933,1691.098901098901,13.89010989010989,121.74841772151899
"Arlo Guthrie, Taj Mahal",UCg1PdZpwbLJ588PN4sRmxnw,nimi863,2006-10-30 14:59:21+00:00,27433.0,18.0,27.0,18.850102669404517,1016.0370370370371,0.6666666666666666,1524.0555555555557
Fridayy,UCeXboEeKNXECsxz0Fel-qFg,Fridayy,2015-02-28 01:59:55+00:00,360301889.0,638000.0,187.0,10.518822724161533,1926748.0695187165,3411.764705882353,564.7365031347963
Baracutanga,UCOKWJYE97CRiIgxDQBqYPVQ,Baracutanga,2011-03-08 20:14:38+00:00,43896.0,369.0,26.0,14.496919917864476,1688.3076923076924,14.192307692307692,118.95934959349593
Rex And The Rockabilly Kings,UCsSuTgxvMJ6Hww7Wn3q2HjA,Rex and the Rockabilly Kings,2016-03-22 16:48:48+00:00,3945.0,9.0,2.0,9.456536618754278,1972.5,4.5,438.3333333333333
Deborah Bonham,UCs_0Le8kPP8Z8RmmBCPPa1Q,Deborah Bonham 'BONHAM-BULLICK' Band Channel ,2008-07-24 00:50:44+00:00,189044.0,956.0,22.0,17.117043121149898,8592.90909090909,43.45454545454545,197.744769874477
"Amelia White, Sergio Webb",UCUiWPzTJ6XmxW2c2m9cqUnA,Brian Johnson,2013-04-28 14:28:42+00:00,1857.0,9.0,21.0,12.355920602327172,88.42857142857143,0.42857142857142855,206.33333333333334
Conservatory Of Dance ,UConZBjWSL6LTE585gdDmM-A,Conservatory of Dance,2013-11-20 21:27:32+00:00,3923.0,41.0,126.0,11.791923340177961,31.134920634920636,0.3253968253968254,95.6829268292683
Death Grips,UCuq1H-HXWoW4JL-hX5bWxzw,Death Grips,2011-02-08 23:45:51+00:00,274557348.0,468000.0,184.0,14.573579739904176,1492159.5,2543.478260869565,586.661
"Michael McDonald, America",UC4CEZYmbUU_8RuzllOM2scg,Michael McDonald - Topic,2013-05-16 16:06:45+00:00,47255253.0,9800.0,401.0,12.306639288158795,117843.52369077307,24.438902743142144,4821.964591836735
Spinebelt,UCFPBngO-ac-dYvreXWjFRKg,Spinebelt - Topic,2013-12-20 20:05:29+00:00,13721.0,92.0,10.0,11.709787816563997,1372.1,9.2,149.1413043478261
"""Summer Sounds Festival""(AUS), Ball Park Music",UClRpk2B5Qzn78g_xalygf7A,RUFFIANS,2016-11-14 06:40:08+00:00,69110.0,599.0,36.0,8.80766598220397,1919.7222222222222,16.63888888888889,115.37562604340567
Guido,UCBuyxUvZLt3tXnPPi20xtBQ,Guido - Desde mis 60’S,2011-04-12 21:49:24+00:00,3936011.0,56400.0,197.0,14.401095140314853,19979.751269035532,286.29441624365484,69.78742907801418
Matt Doyle,UCr4I8OsQi47eTaMNfpFIUug,Matt Doyle - Topic,2013-12-13 20:20:27+00:00,220544.0,511.0,31.0,11.728952772073923,7114.322580645161,16.483870967741936,431.5929549902153
Voices Of Kentuckiana,UCR7Fr6h-RZbagvbBO1vNvrA,VOICES of Kentuckiana,2013-09-04 15:36:01+00:00,4091.0,57.0,20.0,12.002737850787133,204.55,2.85,71.7719298245614
Miracle Legion,UCnt0XrqgMxtAxhDPm4r0ocA,Miracle Legion - Topic,2013-09-18 03:16:31+00:00,228250.0,541.0,92.0,11.964407939767282,2480.978260869565,5.880434782608695,421.9038817005545
Jeff Rosenstock,UC9BguqUT_Ns0K6pMx7VZIPQ,Jeff Rosenstock,2006-04-24 03:20:57+00:00,4402288.0,11500.0,7.0,19.367556468172484,628898.2857142857,1642.857142857143,382.807652173913
The Derelicts,UCvQqiRV1zGhaFsTny_hM5GA,The Derelicts - Topic,2013-12-23 23:45:15+00:00,13229.0,132.0,30.0,11.7015742642026,440.96666666666664,4.4,100.21969696969697
David Bromberg,UC128nABJKDDzAnyqqqI0wdA,David Bromberg Quartet - Topic,2017-05-14 07:13:07+00:00,1080374.0,1980.0,150.0,8.31211498973306,7202.493333333333,13.2,545.6434343434344
Kenny Lattimore,UCrURgAsSSKcd7AjvLpx0jWA,Kenny Lattimore,2011-06-10 14:10:44+00:00,135602925.0,196000.0,64.0,14.239561943874058,2118795.703125,3062.5,691.8516581632653
The Reminders,UC5jYRU694n5NmsqEXLL349A,TheRemindersTV,2009-07-20 18:52:55+00:00,587564.0,4620.0,40.0,16.128678986995208,14689.1,115.5,127.17835497835497
Big D & The Kids Table,UCMIVq-NTqvDFW-sFeMnaV4Q,bigdandbubba,2008-02-13 08:22:14+00:00,22417915.0,43000.0,2644.0,17.560574948665298,8478.787821482601,16.263237518910742,521.3468604651163
Pert Near Sandstone,UCnNa9Fr6XxJqXVHt9nRLYug,PertNearSandstone,2011-09-20 02:41:33+00:00,472476.0,1140.0,29.0,13.960301163586584,16292.275862068966,39.310344827586206,414.4526315789474
DJ Cribb,UCaD4o-Jq6CsNcSuJlwyLCEQ,DJ Cribb,2011-02-28 06:17:03+00:00,5405.0,10.0,9.0,14.518822724161533,600.5555555555555,1.1111111111111112,540.5
IronStar,UCwLqgDoDI4wEzaNq5r3A-Mw,Iron Stars,2015-04-17 21:09:56+00:00,466085.0,1960.0,679.0,10.387405886379192,686.4285714285714,2.88659793814433,237.7984693877551
Ashley Singh,UCQcdpMvZUnfPSpsKq_Vqcjw,Ashley Singh,2011-02-08 20:58:42+00:00,11485973.0,17300.0,137.0,14.573579739904176,83839.21897810219,126.27737226277372,663.9290751445087
Omnium Gatherum,UCLzWGNTzQ_RBuwg8f0pJqPQ,Omnium Gatherum - Topic,2013-07-13 22:04:53+00:00,5254570.0,10100.0,154.0,12.147843942505133,34120.58441558442,65.58441558441558,520.2544554455445
The Midtown Men,UCw-OrDCF86BmYN89B8kUsyQ,The Midtown Men - Topic,2015-10-18 13:16:13+00:00,87948.0,153.0,31.0,9.883641341546886,2837.032258064516,4.935483870967742,574.8235294117648
The Gothard Sisters,UCKV_7dEvNAGDZAX_7pN2MtA,TheGothardSisters,2008-09-27 19:13:22+00:00,5103252.0,39400.0,158.0,16.93908281998631,32299.063291139242,249.36708860759492,129.5241624365482
Aspergers Are Us,UC7IdwnY4CfUSHV97a8RakHQ,Asperger's Are Us Documentary,2014-11-13 17:44:59+00:00,75074.0,231.0,1.0,10.811772758384668,75074.0,231.0,324.995670995671
Benny Feldman,UC5PYPjlmwgUvcxy3x2kZX6g,Benny Feldman,2011-05-15 15:08:09+00:00,1297250.0,11800.0,212.0,14.310746064339494,6119.103773584906,55.660377358490564,109.9364406779661
Mat Franco,UCLhJ9ft7671SzG9tEpgRhUA,Mat Franco,2013-09-04 15:24:47+00:00,73080440.0,300000.0,301.0,12.002737850787133,242792.15946843853,996.6777408637873,243.60146666666665
Tim Bendzko,UCGexINHKQhnkwmMaympciYQ,Tim Bendzko,2010-03-06 09:43:51+00:00,221971576.0,299000.0,132.0,15.501711156741958,1681602.8484848484,2265.151515151515,742.3798528428093
Peace Frog - Trib. to The Doors,UChtrawU8gRgrxsHCmHFZ0ag,Peace Frog Tribute to the Doors,2018-12-23 18:38:11+00:00,17416.0,110.0,20.0,6.702258726899384,870.8,5.5,158.3272727272727
Lewis Coleman,UC-KlZaeEeuqHAWOMT6shpfw,Lewis Coleman,2010-06-09 13:10:06+00:00,37712.0,330.0,30.0,15.241615331964407,1257.0666666666666,11.0,114.27878787878788
"Rare Futures, Gavin Castleton",UCXL3JQpJwYPDGuN_fhKINIg,Rare Futures and Gavin Castleton - Topic,2019-01-19 10:21:54+00:00,12202.0,7.0,35.0,6.628336755646817,348.62857142857143,0.2,1743.142857142857
"""Something Sexy For The City""",UCguYmrljWFN_mOGHNGPm8bg,Dre x Sadie,2018-06-06 23:04:52+00:00,162102.0,559.0,116.0,7.2498288843258045,1397.4310344827586,4.818965517241379,289.98568872987477
"""Celia: The Life And Music Of Celia Cruz""",UCfQvyv_aj2asBWTp5NR_8nw,Latino Musical,2019-05-15 20:56:36+00:00,1832.0,8.0,1.0,6.310746064339494,1832.0,8.0,229.0
"Emery, The Almost",UCpBUEomh8JlogGY3yXMOyAQ,thealmostmusic,2007-03-07 20:58:34+00:00,12709103.0,23100.0,41.0,18.49965776865161,309978.1219512195,563.4146341463414,550.177619047619
BKtherula,UCqEpkhhjzs37FX1b4d3yUqw,Bktherula,2019-05-14 02:33:29+00:00,75233492.0,266000.0,250.0,6.313483915126626,300933.968,1064.0,282.8326766917293
The Baseball Project,UCL6MX_8LB66jdqAaJzjChcw,thebaseballproject,2011-03-14 18:53:14+00:00,209889.0,939.0,24.0,14.480492813141684,8745.375,39.125,223.52396166134184
Lil B,UCtG-LNxN-bVAyeyxGiZzoqQ,lilbpack1,2008-03-18 20:07:01+00:00,203690552.0,402000.0,507.0,17.467488021902806,401756.5128205128,792.8994082840237,506.69291542288556
Puffy AmiYumi,UCV-i86-vGMSSgCZuTxUAW2Q,PUFFY YouTube Official Channel,2014-08-13 02:53:37+00:00,46751626.0,62500.0,24.0,11.063655030800822,1947984.4166666667,2604.1666666666665,748.026016
Infinity Song,UC5NHF6qpTaC0SbEqgV56BEg,Infinity Song,2016-01-09 03:46:31+00:00,16533127.0,154000.0,159.0,9.656399726214921,103981.93081761006,968.5534591194969,107.35796753246753
"""Delaware State Fair"", Brothers Osborne",UC6LV11ZAwwPJWK1A7R-PfEQ,Laura Lorenz Panaro,2006-08-27 14:24:19+00:00,76187.0,107.0,220.0,19.025325119780973,346.30454545454546,0.4863636363636364,712.0280373831775
"""Backcountry Film Fest""",UCiWNpAd4bwodu_QtPU4bcpQ,ScottishBackcountry,2010-12-26 23:25:07+00:00,7919.0,10.0,2.0,14.694045174537989,3959.5,5.0,791.9
"Daniel, Me Estás Matando",UC_QF6XxLh9zBf1vITEdNgIw,"Daniel, Me Estás Matando",2018-01-17 23:50:11+00:00,203928500.0,435000.0,232.0,7.6331279945242985,879002.1551724138,1875.0,468.80114942528735
Showaddywaddy,UCQKYytsWiUlzsIDGyQm3lWw,Showaddywaddy Fan 2021,2019-05-02 07:07:27+00:00,125734.0,443.0,527.0,6.346338124572211,238.584440227704,0.8406072106261859,283.82392776523704
Widespread Panic,UCKmXntvZFs9VBYknXMMzIbw,Widespread Panic,2007-03-22 16:47:24+00:00,53348654.0,76700.0,836.0,18.458590006844627,63814.17942583732,91.7464114832536,695.5495958279009
Rophnan,UC2s9j9EMXMFklxGqDPJp-qQ,Rophnan,2013-12-18 11:16:57+00:00,95846630.0,467000.0,52.0,11.715263518138261,1843204.423076923,8980.76923076923,205.23903640256958
Tempesst,UCpqE8kN0nVwWfFXqS0zwBQg,Tempesst,2015-07-16 10:26:33+00:00,2199472.0,9560.0,26.0,10.140999315537304,84595.07692307692,367.6923076923077,230.0702928870293
Grahame Lesh,UClOYa9ZFfRHriOkyB00DQoA,Grahame Lesh,2011-02-18 01:09:28+00:00,0.0,118.0,0.0,14.546201232032855,,,0.0
Leonel Garcia,UCmb6fjquVpoMXW_4sx7QCgw,Leonel García Oficial,2010-08-23 22:24:29+00:00,585816616.0,893000.0,191.0,15.0362765229295,3067102.701570681,4675.392670157068,656.0096483762597
EMM,UCqf9KjaWdZvHpoXxqsNOGcQ,EMM,2013-12-05 01:27:24+00:00,14546299.0,32300.0,818.0,11.75085557837098,17782.76161369193,39.48655256723716,450.34981424148606
Monica Lisa Stevenson,UCdzz6lH2Xp4Soke_vb9ka0w,Official Monica Lisa Stevenson,2018-04-26 03:50:15+00:00,161400.0,1200.0,8.0,7.36208076659822,20175.0,150.0,134.5
Symphony North,UCL_s-3PxnjanEG_BNb6pATw,Symphony North,2019-09-13 18:41:41+00:00,80031.0,1290.0,19.0,5.979466119096509,4212.1578947368425,67.89473684210526,62.03953488372093
Grosser,UCFVBfDa8ZTpj8HjPq5WOiyw,Miroslav Grosser - OvertoneSinger and VocalCoach,2007-12-14 17:35:56+00:00,3402567.0,11800.0,507.0,17.727583846680357,6711.177514792899,23.274161735700197,288.3531355932203
The War and Treaty,UC5csm28Wss38xCghjzUhj9g,The War And Treaty,2014-09-23 19:20:06+00:00,8575117.0,41600.0,250.0,10.951403148528405,34300.468,166.4,206.13262019230768
Scotty McCreery,UCPnCafOOycX2tSNsdM2STOw,Scotty McCreery Official,2011-06-22 22:57:40+00:00,584101566.0,712000.0,210.0,14.206707734428473,2781436.0285714287,3390.4761904761904,820.367367977528
"""Chris Cornell Tribute""",UCQ5QZENxWqSd53qhuAWcwlw,Superunknown Chris Cornell Tribute,2017-12-28 00:42:09+00:00,281902.0,1310.0,199.0,7.690622861054073,1416.5929648241206,6.582914572864322,215.19236641221374
Femi Kuti,UCTTqEp2cL90aZObHOI1Sxcg,Femi Kuti,2008-05-24 16:24:55+00:00,2600778.0,10300.0,46.0,17.284052019164957,56538.65217391304,223.91304347826087,252.50271844660193
Worst Party Ever,UCLwQ6QmEGyyQP_dryzJV50Q,Worst Party Ever - Topic,2017-08-06 21:28:29+00:00,1458208.0,3050.0,59.0,8.082135523613964,24715.389830508473,51.69491525423729,478.10098360655735
David Byrne,UCjJP25-7Fhn7wKe5-oi1xOw,David Byrne,2017-12-05 22:42:47+00:00,18949987.0,179000.0,42.0,7.750855578370979,451190.1666666667,4261.9047619047615,105.86584916201117
Draw With Mr. Mike,UCgrcR4Lu7ujAKSXgSvH-DEQ,Draw with Mr. Mike™,2006-10-07 21:11:59+00:00,533825.0,2020.0,213.0,18.913073237508556,2506.220657276995,9.48356807511737,264.269801980198
Charles Phoenix Retro Slide Show,UCOVUcCor-rUgGCwnAPTnqYw,Charles Phoenix,2011-05-26 20:38:18+00:00,3178497.0,22800.0,156.0,14.28062970568104,20374.98076923077,146.15384615384616,139.40776315789475
Hard Loss,UC8Uii7HYwh6TO1Qiroacong,HARD LOSS,2017-06-16 06:58:03+00:00,309888.0,1290.0,18.0,8.2217659137577,17216.0,71.66666666666667,240.2232558139535
Krewella,UCDY_0WzkHyj0A1ev6RTql1Q,Krewella,2011-07-07 22:43:35+00:00,515213660.0,1490000.0,158.0,14.165639972621491,3260845.9493670887,9430.379746835442,345.7809798657718
Hot Flash Heat Wave,UCV5HbDU0QirvBPbOQWzue6g,Hot Flash Heat Wave,2014-04-02 00:44:23+00:00,2291521.0,11200.0,23.0,11.430527036276523,99631.34782608696,486.95652173913044,204.6000892857143
Etienne Daho,UCIRK-6D3E0vgYMpaw7Ugvxw,Dahofficial,2010-03-01 23:19:16+00:00,89679690.0,76700.0,202.0,15.515400410677618,443958.8613861386,379.7029702970297,1169.2267275097784
Colby James,UCvOAxIB1bRp4TKYQz4qFacw,Colby James,2014-12-08 09:01:58+00:00,701115.0,689.0,3891.0,10.743326488706366,180.18889745566693,0.17707530197892574,1017.5834542815675
Kelly Lee Owens,UC9wARUGtGtBwyghM9itiAKw,Kelly Lee Owens,2011-03-08 23:12:09+00:00,3800553.0,13500.0,44.0,14.496919917864476,86376.20454545454,306.8181818181818,281.52244444444443
Whitney Lyman,UCA4hBpAYQBY0YT-jaX3fiCg,Whitney Lyman,2012-01-08 23:47:25+00:00,21050.0,246.0,72.0,13.659137577002053,292.3611111111111,3.4166666666666665,85.5691056910569
3 Minutes To Live,UC3xdyraGgYLW2YMUvG7GN9A,3 Minutes To Live,2010-01-20 16:04:49+00:00,33432.0,428.0,21.0,15.624914442162902,1592.0,20.38095238095238,78.11214953271028
Carminho,UCYVUwUWeq7G5ogRGCuHVmxg,Carminho,2012-01-23 18:02:43+00:00,16588652.0,47300.0,48.0,13.618069815195073,345596.9166666667,985.4166666666666,350.71145877378433
Daisychain,UC4EBZwe3YvBq3Snb5q2imAw,Daisychain,2018-05-21 03:45:23+00:00,19745.0,267.0,25.0,7.293634496919918,789.8,10.68,73.95131086142322
Tierney Sutton,UCTOjUtyc3V5e2_4IDOpECGg,Tierney Sutton - Topic,2013-09-12 18:30:55+00:00,469276.0,1420.0,103.0,11.980835044490075,4556.077669902913,13.78640776699029,330.4760563380282
FMX Motorcross,UCG3r_b90CDAxdNdrwdcTXjQ,TwitchThis1,2012-02-29 01:21:04+00:00,46427401.0,272000.0,219.0,13.516769336071183,211997.26484018264,1242.0091324200914,170.68897426470588
Warsaw Philharmonic Orchestra,UCqYo9MVWYS4pAih0-vdk96A,Filharmonia Narodowa,2013-02-05 10:37:46+00:00,16496670.0,56800.0,244.0,12.580424366872005,67609.30327868853,232.78688524590163,290.4343309859155
Juliette Armanet,UCcv0QtStqV8pXd1_SrC2G7w,Juliette Armanet,2018-05-07 14:00:08+00:00,116225199.0,134000.0,13.0,7.3319644079397674,8940399.923076924,10307.692307692309,867.3522313432836
Ladies Of Jazz,UCxxCRpjK8EWWeexJ4x8RqmA,1st Ladies of Jazz - Topic,2015-09-18 19:30:22+00:00,50.0,0.0,14.0,9.96577686516085,3.5714285714285716,0.0,
Project Pink - The Pink Floyd Tribute,UC7sd3OFvIatv-Uc3R5A2lmA,The Echoes Project - Pink Floyd Tribute,2015-03-25 12:06:13+00:00,38784.0,841.0,41.0,10.45037645448323,945.9512195121952,20.51219512195122,46.11652794292509
VoicePlay,UCFA0Hqio3RdsQU-cQrrn9ag,VoicePlay,2012-04-19 17:05:42+00:00,388692361.0,1640000.0,327.0,13.379876796714578,1188661.6544342507,5015.290519877676,237.00753719512196
Level 42,UCT7EuTe98AetRSFUudYFCiQ,Level 42,2016-12-10 14:26:13+00:00,121768128.0,156000.0,261.0,8.736481861738536,466544.5517241379,597.7011494252873,780.564923076923
Blind Boys Of Alabama,UCJi8pNLp54kRu8l8qNz71FQ,Blind Boys of Alabama,2009-11-04 13:44:23+00:00,6809925.0,11000.0,42.0,15.835728952772074,162141.07142857142,261.9047619047619,619.084090909091
Sepultura,UC4Prl7UQx5i5PgRUh-O5XBg,Sepultura,2007-01-29 12:20:11+00:00,197199615.0,438000.0,219.0,18.600958247775495,900454.8630136986,2000.0,450.2274315068493
BBNO$,UCC8FSfSnbjiZ6vGr68ZLtzg,bbno$,2017-05-07 12:08:02+00:00,1446226209.0,3650000.0,501.0,8.331279945242985,2886679.0598802394,7285.429141716567,396.226358630137
De Yun She,UCzZfTsBLMzDnsO_pLUQ-T-Q,助眠音频,2019-05-31 06:11:44+00:00,1836484.0,3110.0,216.0,6.26694045174538,8502.24074074074,14.398148148148149,590.5093247588425
Wormrot,UC1E9n_IXCoGrO4VNz4lEPAA,Wormrot - Topic,2014-01-16 22:11:01+00:00,1420127.0,4430.0,167.0,11.63586584531143,8503.754491017964,26.526946107784433,320.5704288939052
Scott Russo,UC5ZB2xWAaqZAsywmpPAj_aA,Scott Rouse,2008-09-22 07:06:05+00:00,7539535.0,122000.0,150.0,16.95277207392197,50263.566666666666,813.3333333333334,61.79946721311475
Roosevelt Diggs,UCp1iQ6aa7el0bvejsbnA0IA,Roosevelt Diggs,2011-10-14 16:04:31+00:00,18120.0,183.0,20.0,13.894592744695414,906.0,9.15,99.01639344262296
"Atmosphere, Iration",UCjjhzQ5Ifh5GvtIb3_BgvOQ,Adriii,2010-02-18 07:35:37+00:00,6959.0,23.0,82.0,15.545516769336071,84.86585365853658,0.2804878048780488,302.5652173913044
Asian,UCXTRFt1vLvZpahQtiKJjLaQ,AFC Asian Cup,2010-09-14 03:07:38+00:00,608059628.0,2510000.0,2955.0,14.976043805612594,205773.13976311337,849.4077834179357,242.25483187250995
Russell Peters,UCek57Is95suO63uuW3iOGQw,Russell Peters,2016-08-23 18:09:10+00:00,456043852.0,1510000.0,325.0,9.034907597535934,1403211.8523076924,4646.153846153846,302.0157960264901
"""The Office Musical""",UCqF_s5mFqnK_UcaHqZgOJjw,Grant Lynne,2018-10-29 23:20:25+00:00,1427.0,2.0,4.0,6.852840520191649,356.75,0.5,713.5
Marshall Law Band,UCXB84gxQoRW4zgu_anaksCQ,Marshall Law Band,2017-11-24 19:45:21+00:00,564091.0,1330.0,40.0,7.780971937029432,14102.275,33.25,424.12857142857143
"""Warrior Wrestling""",UCP0YiBNLie3dPCVH90ZsEHw,Warrior Wrestling,2017-12-22 18:12:52+00:00,901004.0,9290.0,292.0,7.704312114989733,3085.6301369863013,31.815068493150687,96.98643702906351
"Tigers Jaw, Balance & Composure",UC9UkWpFW0TQSbaCiFgKEX5A,Desiree D,2018-07-19 02:02:30+00:00,947.0,0.0,9.0,7.132101300479124,105.22222222222223,0.0,
Campdogzz,UCUasis0YGo5VZA37-TFsISg,Campdogzz - Topic,2015-09-18 07:11:11+00:00,195553.0,385.0,24.0,9.96577686516085,8148.041666666667,16.041666666666668,507.92987012987015
Latasha N. Nevada Diggs,UCV7xWu-A3-A5ym7hS3D9oZA,Latasha N. Nevada Diggs - Topic,2016-11-17 08:50:57+00:00,987.0,5.0,2.0,8.799452429842573,493.5,2.5,197.4
Ben Bankas,UC2O0u4qk8pF5fjs94kN1CUQ,BenBankasComedy,2012-01-14 00:15:18+00:00,3014394.0,28800.0,381.0,13.645448323066393,7911.795275590551,75.59055118110236,104.66645833333334
"""Windborne's The Music Of Led Zeppelin""",UCaKZA66vM_TUpetUNohmR0A,Led Zeppelin,2006-01-17 09:19:10+00:00,3139932705.0,3930000.0,278.0,19.633127994524298,11294721.960431654,14136.690647482015,798.9650648854962
Gaytheist,UCZoX1CxU77z9VCqtfVP6lXg,Gaytheist - Topic,2014-07-02 03:22:44+00:00,36879.0,127.0,86.0,11.178644763860369,428.8255813953488,1.4767441860465116,290.38582677165357
"The Anchor, A War Within",UCatiR7bl5WnhoPYF6Jtj46w,Linzey Rae (The Anchor),2014-03-29 21:44:27+00:00,12626964.0,117000.0,87.0,11.43874058863792,145137.5172413793,1344.8275862068965,107.92276923076923
Milow,UCk-bTGUhOIk9HiKTYl8YbFQ,Milow,2007-12-18 15:49:52+00:00,167218669.0,92900.0,387.0,17.71663244353183,432089.58397932816,240.0516795865633,1799.9856727664155
